1210000000500241,KIRLOSKAR BROTHERS LTD.,0,1,0.05,INE732A01036,0915-1530|1815-1915:,2026-03-13,,BSE:KIRLOSBROS-A,12,10,500241,KIRLOSBROS,500241,-1.0,XX,1210000000500241,,0,0.0
1210000000533293,KIRLOSKAR OIL ENGINES LTD.,0,1,0.05,INE146L01010,0915-1530|1815-1915:,2026-03-13,,BSE:KIRLOSENG-A,12,10,533293,KIRLOSENG,533293,-1.0,XX,1210000000533293,,0,0.0
1210000000505283,KIRLOSKAR PNEUMATIC CO.LTD.,0,1,0.05,INE811A01020,0915-1530|1815-1915:,2026-03-13,,BSE:KIRLPNU-A,12,10,505283,KIRLPNU,505283,-1.0,XX,1210000000505283,,0,0.0
1210000000521248,KITEX GARMENTS LTD.,0,1,0.05,INE602G01020,0915-1530|1815-1915:,2026-03-13,,BSE:KITEX-A,12,10,521248,KITEX,521248,-1.0,XX,1210000000521248,,0,0.0
1210000000532942,KNR CONSTRUCTIONS LTD.,0,1,0.05,INE634I01029,0915-1530|1815-1915:,2026-03-13,,BSE:KNRCON-A,12,10,532942,KNRCON,532942,-1.0,XX,1210000000532942,,0,0.0
1210000000500247,KOTAK MAHINDRA BANK LTD.,0,1,0.05,INE237A01036,0915-1530|1815-1915:,2026-03-13,,BSE:KOTAKBANK-A,12,10,500247,KOTAKBANK,500247,-1.0,XX,1210000000500247,,0,0.0
1210000000542323,KPI Green Energy Limited,0,1,0.05,INE542W01025,0915-1530|1815-1915:,2026-03-13,,BSE:KPIGREEN-A,12,10,542323,KPIGREEN,542323,-1.0,XX,1210000000542323,,0,0.0
1210000000522287,KALPATARU PROJECTS INTERNATION,0,1,0.05,INE220B01022,0915-1530|1815-1915:,2026-03-13,,BSE:KPIL-A,12,10,522287,KPIL,522287,-1.0,XX,1210000000522287,,0,0.0
1210000000542651,KPIT Technologies Ltd,0,1,0.05,INE04I401011,0915-1530|1815-1915:,2026-03-13,,BSE:KPITTECH-A,12,10,542651,KPITTECH,542651,-1.0,XX,1210000000542651,,0,0.0
1210000000532889,K.P.R.MILL LIMITED,0,1,0.05,INE930H01031,0915-1530|1815-1915:,2026-03-13,,BSE:KPRMILL-A,12,10,532889,KPRMILL,532889,-1.0,XX,1210000000532889,,0,0.0
1210000000530813,KRBL LTD.,0,1,0.05,INE001B01026,0915-1530|1815-1915:,2026-03-13,,BSE:KRBL-A,12,10,530813,KRBL,530813,-1.0,XX,1210000000530813,,0,0.0
1210000000544263,KRN HEAT EXCHANGER AND REFRIGE,0,1,0.05,INE0Q3J01015,0915-1530|1815-1915:,2026-03-13,,BSE:KRN-A,12,10,544263,KRN,544263,-1.0,XX,1210000000544263,,0,0.0
1210000000500249,KSB LIMITED,0,1,0.05,INE999A01023,0915-1530|1815-1915:,2026-03-13,,BSE:KSB-A,12,10,500249,KSB,500249,-1.0,XX,1210000000500249,,0,0.0
1210000000532899,KAVERI SEED COMPANY LTD.,0,1,0.05,INE455I01029,0915-1530|1815-1915:,2026-03-13,,BSE:KSCL-A,12,10,532899,KSCL,532899,-1.0,XX,1210000000532899,,0,0.0
1210000000532652,KARNATAKA BANK LTD.,0,1,0.05,INE614B01018,0915-1530|1815-1915:,2026-03-13,,BSE:KTKBANK-A,12,10,532652,KTKBANK,532652,-1.0,XX,1210000000532652,,0,0.0
1210000000539524,Dr. Lal Pathlabs Limited,0,1,0.05,INE600L01024,0915-1530|1815-1915:,2026-03-13,,BSE:LALPATHLAB-A,12,10,539524,LALPATHLAB,539524,-1.0,XX,1210000000539524,,0,0.0
1210000000543398,Latent View Analytics Limited,0,1,0.05,INE0I7C01011,0915-1530|1815-1915:,2026-03-13,,BSE:LATENTVIEW-A,12,10,543398,LATENTVIEW,543398,-1.0,XX,1210000000543398,,0,0.0
1210000000540222,Laurus Labs Limited,0,1,0.05,INE947Q01028,0915-1530|1815-1915:,2026-03-13,,BSE:LAURUSLABS-A,12,10,540222,LAURUSLABS,540222,-1.0,XX,1210000000540222,,0,0.0
1210000000541233,Lemon Tree Hotels Limited,0,1,0.05,INE970X01018,0915-1530|1815-1915:,2026-03-13,,BSE:LEMONTREE-A,12,10,541233,LEMONTREE,541233,-1.0,XX,1210000000541233,,0,0.0
1210000000500253,LIC HOUSING FINANCE LTD.,0,1,0.05,INE115A01026,0915-1530|1815-1915:,2026-03-13,,BSE:LICHSGFIN-A,12,10,500253,LICHSGFIN,500253,-1.0,XX,1210000000500253,,0,0.0
1210000000543526,LIFE INSURANCE CORPORATION OF ,0,1,0.05,INE0J1Y01017,0915-1530|1815-1915:,2026-03-13,,BSE:LICI-A,12,10,543526,LICI,543526,-1.0,XX,1210000000543526,,0,0.0
1210000000539487,LIC MF EXCHNG TRADED FUND-SENS,0,1,0.01,INF767K01OT5,0915-1530|1815-1915:,2026-03-13,,BSE:LICNETFSEN-A,12,10,539487,LICNETFSEN,539487,-1.0,XX,1210000000539487,,0,0.0
1210000000523457,Linde India Limited,0,1,0.05,INE473A01011,0915-1530|1815-1915:,2026-03-13,,BSE:LINDEINDIA-A,12,10,523457,LINDEINDIA,523457,-1.0,XX,1210000000523457,,0,0.0
1210000000539992,LLOYDS ENGINEERING WORKS LIMIT,0,1,0.01,INE093R01011,0915-1530|1815-1915:,2026-03-13,,BSE:LLOYDSENGG-A,12,10,539992,LLOYDSENGG,539992,-1.0,XX,1210000000539992,,0,0.0
1210000000512463,LLOYDS ENTERPRISES LIMITED,0,1,0.01,INE080I01025,0915-1530|1815-1915:,2026-03-13,,BSE:LLOYDSENT-A,12,10,512463,LLOYDSENT,512463,-1.0,XX,1210000000512463,,0,0.0
1210000000512455,LLOYDS METALS AND ENERGY LTD.,0,1,0.05,INE281B01032,0915-1530|1815-1915:,2026-03-13,,BSE:LLOYDSME-A,12,10,512455,LLOYDSME,512455,-1.0,XX,1210000000512455,,0,0.0
1210000000500252,LMW Limited,0,1,0.05,INE269B01029,0915-1530|1815-1915:,2026-03-13,,BSE:LMW-A,12,10,500252,LMW,500252,-1.0,XX,1210000000500252,,0,0.0
1210000000543287,Lodha Developers Limited,0,1,0.05,INE670K01029,0915-1530|1815-1915:,2026-03-13,,BSE:LODHA-A,12,10,543287,LODHA,543287,-1.0,XX,1210000000543287,,0,0.0
1210000000500510,LARSEN & TOUBRO LTD.,0,1,0.05,INE018A01030,0915-1530|1815-1915:,2026-03-13,,BSE:LT-A,12,10,500510,LT,500510,-1.0,XX,1210000000500510,,0,0.0
1210000000533519,L&T Finance Limited,0,1,0.05,INE498L01015,0915-1530|1815-1915:,2026-03-13,,BSE:LTF-A,12,10,533519,LTF,533519,-1.0,XX,1210000000533519,,0,0.0
1210000000532783,LT FOODS LTD.,0,1,0.05,INE818H01020,0915-1530|1815-1915:,2026-03-13,,BSE:LTFOODS-A,12,10,532783,LTFOODS,532783,-1.0,XX,1210000000532783,,0,0.0
1210000000540005,LTIMindtree Limited,0,1,0.05,INE214T01019,0915-1530|1815-1915:,2026-03-13,,BSE:LTM-A,12,10,540005,LTM,540005,-1.0,XX,1210000000540005,,0,0.0
1210000000540115,L&T Technology Services Limite,0,1,0.05,INE010V01017,0915-1530|1815-1915:,2026-03-13,,BSE:LTTS-A,12,10,540115,LTTS,540115,-1.0,XX,1210000000540115,,0,0.0
1210000000532796,LUMAX AUTO TECHNOLOGIES LTD.,0,1,0.05,INE872H01027,0915-1530|1815-1915:,2026-03-13,,BSE:LUMAXTECH-A,12,10,532796,LUMAXTECH,532796,-1.0,XX,1210000000532796,,0,0.0
1210000000500257,LUPIN LTD.,0,1,0.05,INE326A01037,0915-1530|1815-1915:,2026-03-13,,BSE:LUPIN-A,12,10,500257,LUPIN,500257,-1.0,XX,1210000000500257,,0,0.0
1210000000543277,Laxmi Organic Industries Limit,0,1,0.05,INE576O01020,0915-1530|1815-1915:,2026-03-13,,BSE:LXCHEM-A,12,10,543277,LXCHEM,543277,-1.0,XX,1210000000543277,,0,0.0
1210000000500520,MAHINDRA & MAHINDRA LTD.,0,1,0.05,INE101A01026,0915-1530|1815-1915:,2026-03-13,,BSE:M&M-A,12,10,500520,M&M,500520,-1.0,XX,1210000000500520,,0,0.0
1210000000532720,MAHINDRA & MAHINDRA FINANCIAL,0,1,0.05,INE774D01024,0915-1530|1815-1915:,2026-03-13,,BSE:M&MFIN-A,12,10,532720,M&MFIN,532720,-1.0,XX,1210000000532720,,0,0.0
1210000000532525,BANK OF MAHARASHTRA,0,1,0.01,INE457A01014,0915-1530|1815-1915:,2026-03-13,,BSE:MAHABANK-A,12,10,532525,MAHABANK,532525,-1.0,XX,1210000000532525,,0,0.0
1210000000532313,MAHINDRA LIFESPACE DEVELOPERS,0,1,0.05,INE813A01018,0915-1530|1815-1915:,2026-03-13,,BSE:MAHLIFE-A,12,10,532313,MAHLIFE,532313,-1.0,XX,1210000000532313,,0,0.0
1210000000500266,MAHARASHTRA SCOOTERS LTD.,0,1,0.05,INE288A01013,0915-1530|1815-1915:,2026-03-13,,BSE:MAHSCOOTER-A,12,10,500266,MAHSCOOTER,500266,-1.0,XX,1210000000500266,,0,0.0
1210000000500265,MAHARASHTRA SEAMLESS LTD.,0,1,0.05,INE271B01025,0915-1530|1815-1915:,2026-03-13,,BSE:MAHSEAMLES-A,12,10,500265,MAHSEAMLES,500265,-1.0,XX,1210000000500265,,0,0.0
1210000000531213,Manappuram Finance Ltd,0,1,0.05,INE522D01027,0915-1530|1815-1915:,2026-03-13,,BSE:MANAPPURAM-A,12,10,531213,MANAPPURAM,531213,-1.0,XX,1210000000531213,,0,0.0
1210000000533169,MAN INFRACONSTRUCTION LTD.,0,1,0.05,INE949H01023,0915-1530|1815-1915:,2026-03-13,,BSE:MANINFRA-A,12,10,533169,MANINFRA,533169,-1.0,XX,1210000000533169,,0,0.0
1210000000543904,Mankind Pharma Limited,0,1,0.05,INE634S01028,0915-1530|1815-1915:,2026-03-13,,BSE:MANKIND-A,12,10,543904,MANKIND,543904,-1.0,XX,1210000000543904,,0,0.0
1210000000541974,Manorama Industries Limited,0,1,0.05,INE00VM01036,0915-1530|1815-1915:,2026-03-13,,BSE:MANORAMA-A,12,10,541974,MANORAMA,541974,-1.0,XX,1210000000541974,,0,0.0
1210000000543463,Vedant Fashions Limited,0,1,0.05,INE825V01034,0915-1530|1815-1915:,2026-03-13,,BSE:MANYAVAR-A,12,10,543463,MANYAVAR,543463,-1.0,XX,1210000000543463,,0,0.0
1210000000543425,C.E. Info Systems Limited,0,1,0.05,INE0BV301023,0915-1530|1815-1915:,2026-03-13,,BSE:MAPMYINDIA-A,12,10,543425,MAPMYINDIA,543425,-1.0,XX,1210000000543425,,0,0.0
1210000000531642,MARICO LTD.,0,1,0.05,INE196A01026,0915-1530|1815-1915:,2026-03-13,,BSE:MARICO-A,12,10,531642,MARICO,531642,-1.0,XX,1210000000531642,,0,0.0
1210000000524404,MARKSANS PHARMA LTD.,0,1,0.05,INE750C01026,0915-1530|1815-1915:,2026-03-13,,BSE:MARKSANS-A,12,10,524404,MARKSANS,524404,-1.0,XX,1210000000524404,,0,0.0
1210000000532500,MARUTI SUZUKI INDIA LTD.,0,1,0.05,INE585B01010,0915-1530|1815-1915:,2026-03-13,,BSE:MARUTI-A,12,10,532500,MARUTI,532500,-1.0,XX,1210000000532500,,0,0.0
1210000000523704,MASTEK LTD.,0,1,0.05,INE759A01021,0915-1530|1815-1915:,2026-03-13,,BSE:MASTEK-A,12,10,523704,MASTEK,523704,-1.0,XX,1210000000523704,,0,0.0
1210000000543220,Max Healthcare Institute Limit,0,1,0.05,INE027H01010,0915-1530|1815-1915:,2026-03-13,,BSE:MAXHEALTH-A,12,10,543220,MAXHEALTH,543220,-1.0,XX,1210000000543220,,0,0.0
1210000000543237,Mazagon Dock Shipbuilders Limi,0,1,0.05,INE249Z01020,0915-1530|1815-1915:,2026-03-13,,BSE:MAZDOCK-A,12,10,543237,MAZDOCK,543237,-1.0,XX,1210000000543237,,0,0.0
1210000000534091,MULTI COMMODITY EXCHANGE OF IN,0,1,0.05,INE745G01043,0915-1530|1815-1915:,2026-03-13,,BSE:MCX-A,12,10,534091,MCX,534091,-1.0,XX,1210000000534091,,0,0.0
1210000000543654,Global Health Limited,0,1,0.05,INE474Q01031,0915-1530|1815-1915:,2026-03-13,,BSE:MEDANTA-A,12,10,543654,MEDANTA,543654,-1.0,XX,1210000000543654,,0,0.0
1210000000544088,Medi Assist Healthcare Service,0,1,0.05,INE456Z01021,0915-1530|1815-1915:,2026-03-13,,BSE:MEDIASSIST-A,12,10,544088,MEDIASSIST,544088,-1.0,XX,1210000000544088,,0,0.0
1210000000543427,Medplus Health Services Limite,0,1,0.05,INE804L01022,0915-1530|1815-1915:,2026-03-13,,BSE:MEDPLUS-A,12,10,543427,MEDPLUS,543427,-1.0,XX,1210000000543427,,0,0.0
1210000000543426,Metro Brands Limited,0,1,0.05,INE317I01021,0915-1530|1815-1915:,2026-03-13,,BSE:METROBRAND-A,12,10,543426,METROBRAND,543426,-1.0,XX,1210000000543426,,0,0.0
1210000000542650,Metropolis Healthcare Limited,0,1,0.05,INE112L01020,0915-1530|1815-1915:,2026-03-13,,BSE:METROPOLIS-A,12,10,542650,METROPOLIS,542650,-1.0,XX,1210000000542650,,0,0.0
1210000000500271,Max Financial Services Limited,0,1,0.05,INE180A01020,0915-1530|1815-1915:,2026-03-13,,BSE:MFSL-A,12,10,500271,MFSL,500271,-1.0,XX,1210000000500271,,0,0.0
1210000000539957,Mahanagar Gas Limited,0,1,0.05,INE002S01010,0915-1530|1815-1915:,2026-03-13,,BSE:MGL-A,12,10,539957,MGL,539957,-1.0,XX,1210000000539957,,0,0.0
1210000000541195,Mishra Dhatu Nigam Limited,0,1,0.05,INE099Z01011,0915-1530|1815-1915:,2026-03-13,,BSE:MIDHANI-A,12,10,541195,MIDHANI,541195,-1.0,XX,1210000000541195,,0,0.0
1210000000538962,Minda Corporation Limited,0,1,0.05,INE842C01021,0915-1530|1815-1915:,2026-03-13,,BSE:MINDACORP-A,12,10,538962,MINDACORP,538962,-1.0,XX,1210000000538962,,0,0.0
1210000000513377,MMTC LTD.,0,1,0.01,INE123F01029,0915-1530|1815-1915:,2026-03-13,,BSE:MMTC-A,12,10,513377,MMTC,513377,-1.0,XX,1210000000513377,,0,0.0
1210000000533286,MOIL LTD.,0,1,0.05,INE490G01020,0915-1530|1815-1915:,2026-03-13,,BSE:MOIL-A,12,10,533286,MOIL,533286,-1.0,XX,1210000000533286,,0,0.0
1210000000500288,MOREPEN LABORATORIES LTD.,0,1,0.01,INE083A01026,0915-1530|1815-1915:,2026-03-13,,BSE:MOREPENLAB-A,12,10,500288,MOREPENLAB,500288,-1.0,XX,1210000000500288,,0,0.0
1210000000532407,MOSCHIP TECHNOLOGIES LIMITED,0,1,0.05,INE935B01025,0915-1530|1815-1915:,2026-03-13,,BSE:MOSCHIP-A,12,10,532407,MOSCHIP,532407,-1.0,XX,1210000000532407,,0,0.0
1210000000517334,Samvardhana Motherson Internat,0,1,0.05,INE775A01035,0915-1530|1815-1915:,2026-03-13,,BSE:MOTHERSON-A,12,10,517334,MOTHERSON,517334,-1.0,XX,1210000000517334,,0,0.0
1210000000532892,MOTILAL OSWAL FINANCIAL SERVIC,0,1,0.05,INE338I01027,0915-1530|1815-1915:,2026-03-13,,BSE:MOTILALOFS-A,12,10,532892,MOTILALOFS,532892,-1.0,XX,1210000000532892,,0,0.0
1210000000526299,MPHASIS LTD.,0,1,0.05,INE356A01018,0915-1530|1815-1915:,2026-03-13,,BSE:MPHASIS-A,12,10,526299,MPHASIS,526299,-1.0,XX,1210000000526299,,0,0.0
1210000000500290,MRF LTD.,0,1,0.05,INE883A01011,0915-1530|1815-1915:,2026-03-13,,BSE:MRF-A,12,10,500290,MRF,500290,-1.0,XX,1210000000500290,,0,0.0
1210000000500109,MANGALORE REFINERY & PETROCHEM,0,1,0.05,INE103A01014,0915-1530|1815-1915:,2026-03-13,,BSE:MRPL-A,12,10,500109,MRPL,500109,-1.0,XX,1210000000500109,,0,0.0
1210000000543498,Motherson Sumi Wiring India Li,0,1,0.01,INE0FS801015,0915-1530|1815-1915:,2026-03-13,,BSE:MSUMI-A,12,10,543498,MSUMI,543498,-1.0,XX,1210000000543498,,0,0.0
1210000000543270,MTAR Technologies Limited,0,1,0.05,INE864I01014,0915-1530|1815-1915:,2026-03-13,,BSE:MTARTECH-A,12,10,543270,MTARTECH,543270,-1.0,XX,1210000000543270,,0,0.0
1210000000533398,MUTHOOT FINANCE LTD.,0,1,0.05,INE414G01012,0915-1530|1815-1915:,2026-03-13,,BSE:MUTHOOTFIN-A,12,10,533398,MUTHOOTFIN,533398,-1.0,XX,1210000000533398,,0,0.0
1210000000540767,NIPPON LIFE INDIA ASSET MANAGE,0,1,0.05,INE298J01013,0915-1530|1815-1915:,2026-03-13,,BSE:NAM-INDIA-A,12,10,540767,NAM-INDIA,540767,-1.0,XX,1210000000540767,,0,0.0
1210000000524816,NATCO PHARMA LTD.,0,1,0.05,INE987B01026,0915-1530|1815-1915:,2026-03-13,,BSE:NATCOPHARM-A,12,10,524816,NATCOPHARM,524816,-1.0,XX,1210000000524816,,0,0.0
1210000000532234,NATIONAL ALUMINIUM CO.LTD.,0,1,0.05,INE139A01034,0915-1530|1815-1915:,2026-03-13,,BSE:NATIONALUM-A,12,10,532234,NATIONALUM,532234,-1.0,XX,1210000000532234,,0,0.0
1210000000532777,INFO EDGE (INDIA) LTD.,0,1,0.05,INE663F01032,0915-1530|1815-1915:,2026-03-13,,BSE:NAUKRI-A,12,10,532777,NAUKRI,532777,-1.0,XX,1210000000532777,,0,0.0
1210000000513023,NAVA LIMITED,0,1,0.05,INE725A01030,0915-1530|1815-1915:,2026-03-13,,BSE:NAVA-A,12,10,513023,NAVA,513023,-1.0,XX,1210000000513023,,0,0.0
1210000000532504,NAVIN FLUORINE INTERNATIONAL L,0,1,0.05,INE048G01026,0915-1530|1815-1915:,2026-03-13,,BSE:NAVINFLUOR-A,12,10,532504,NAVINFLUOR,532504,-1.0,XX,1210000000532504,,0,0.0
1210000000543280,Nazara Technologies Limited,0,1,0.05,INE418L01047,0915-1530|1815-1915:,2026-03-13,,BSE:NAZARA-A,12,10,543280,NAZARA,543280,-1.0,XX,1210000000543280,,0,0.0
1210000000534309,NBCC (India) Limited,0,1,0.01,INE095N01031,0915-1530|1815-1915:,2026-03-13,,BSE:NBCC-A,12,10,534309,NBCC,534309,-1.0,XX,1210000000534309,,0,0.0
1210000000500294,NCC LIMITED,0,1,0.05,INE868B01028,0915-1530|1815-1915:,2026-03-13,,BSE:NCC-A,12,10,500294,NCC,500294,-1.0,XX,1210000000500294,,0,0.0
1210000000500790,NESTLE INDIA LTD.,0,1,0.05,INE239A01024,0915-1530|1815-1915:,2026-03-13,,BSE:NESTLEIND-A,12,10,500790,NESTLEIND,500790,-1.0,XX,1210000000500790,,0,0.0
1210000000543945,NETWEB TECHNOLOGIES INDIA LIMI,0,1,0.05,INE0NT901020,0915-1530|1815-1915:,2026-03-13,,BSE:NETWEB-A,12,10,543945,NETWEB,543945,-1.0,XX,1210000000543945,,0,0.0
1210000000532798,NETWORK18 MEDIA & INVESTMENTS,0,1,0.01,INE870H01013,0915-1530|1815-1915:,2026-03-13,,BSE:NETWORK18-A,12,10,532798,NETWORK18,532798,-1.0,XX,1210000000532798,,0,0.0
1210000000524558,NEULAND LABORATORIES LTD.,0,1,0.05,INE794A01010,0915-1530|1815-1915:,2026-03-13,,BSE:NEULANDLAB-A,12,10,524558,NEULANDLAB,524558,-1.0,XX,1210000000524558,,0,0.0
1210000000540900,Newgen Software Technologies L,0,1,0.05,INE619B01017,0915-1530|1815-1915:,2026-03-13,,BSE:NEWGEN-A,12,10,540900,NEWGEN,540900,-1.0,XX,1210000000540900,,0,0.0
1210000000539551,Narayana Hrudayalaya Limited,0,1,0.05,INE410P01011,0915-1530|1815-1915:,2026-03-13,,BSE:NH-A,12,10,539551,NH,539551,-1.0,XX,1210000000539551,,0,0.0
1210000000533098,NHPC LTD.,0,1,0.01,INE848E01016,0915-1530|1815-1915:,2026-03-13,,BSE:NHPC-A,12,10,533098,NHPC,533098,-1.0,XX,1210000000533098,,0,0.0
1210000000540769,The New India Assurance Compan,0,1,0.05,INE470Y01017,0915-1530|1815-1915:,2026-03-13,,BSE:NIACL-A,12,10,540769,NIACL,540769,-1.0,XX,1210000000540769,,0,0.0
1210000000543952,NIIT Learning Systems Limited,0,1,0.05,INE342G01023,0915-1530|1815-1915:,2026-03-13,,BSE:NIITMTS-A,12,10,543952,NIITMTS,543952,-1.0,XX,1210000000543952,,0,0.0
1210000000544286,NIVA BUPA HEALTH INSURANCE COM,0,1,0.01,INE995S01015,0915-1530|1815-1915:,2026-03-13,,BSE:NIVABUPA-A,12,10,544286,NIVABUPA,544286,-1.0,XX,1210000000544286,,0,0.0
1210000000513683,NLC India Limited,0,1,0.05,INE589A01014,0915-1530|1815-1915:,2026-03-13,,BSE:NLCINDIA-A,12,10,513683,NLCINDIA,513683,-1.0,XX,1210000000513683,,0,0.0
1210000000526371,NMDC LTD.,0,1,0.01,INE584A01023,0915-1530|1815-1915:,2026-03-13,,BSE:NMDC-A,12,10,526371,NMDC,526371,-1.0,XX,1210000000526371,,0,0.0
1210000000544260,Northern Arc Capital Ltd.,0,1,0.05,INE850M01015,0915-1530|1815-1915:,2026-03-13,,BSE:NORTHARC-A,12,10,544260,NORTHARC,544260,-1.0,XX,1210000000544260,,0,0.0
1210000000543768,NMDC Steel Limited,0,1,0.01,INE0NNS01018,0915-1530|1815-1915:,2026-03-13,,BSE:NSLNISP-A,12,10,543768,NSLNISP,543768,-1.0,XX,1210000000543768,,0,0.0
1210000000532555,NTPC LTD.,0,1,0.05,INE733E01010,0915-1530|1815-1915:,2026-03-13,,BSE:NTPC-A,12,10,532555,NTPC,532555,-1.0,XX,1210000000532555,,0,0.0
1210000000544289,NTPC GREEN ENERGY LIMITED,0,1,0.01,INE0ONG01011,0915-1530|1815-1915:,2026-03-13,,BSE:NTPCGREEN-A,12,10,544289,NTPCGREEN,544289,-1.0,XX,1210000000544289,,0,0.0
1210000000543988,Nuvama Wealth Management Limit,0,1,0.05,INE531F01023,0915-1530|1815-1915:,2026-03-13,,BSE:NUVAMA-A,12,10,543988,NUVAMA,543988,-1.0,XX,1210000000543988,,0,0.0
1210000000543334,Nuvoco Vistas Corporation Limi,0,1,0.05,INE118D01016,0915-1530|1815-1915:,2026-03-13,,BSE:NUVOCO-A,12,10,543334,NUVOCO,543334,-1.0,XX,1210000000543334,,0,0.0
1210000000543384,FSN E-Commerce Ventures Limite,0,1,0.05,INE388Y01029,0915-1530|1815-1915:,2026-03-13,,BSE:NYKAA-A,12,10,543384,NYKAA,543384,-1.0,XX,1210000000543384,,0,0.0
1210000000533273,OBEROI REALTY LTD.,0,1,0.05,INE093I01010,0915-1530|1815-1915:,2026-03-13,,BSE:OBEROIRLTY-A,12,10,533273,OBEROIRLTY,533273,-1.0,XX,1210000000533273,,0,0.0
1210000000532466,ORACLE FINANCIAL SERVICES SOFT,0,1,0.05,INE881D01027,0915-1530|1815-1915:,2026-03-13,,BSE:OFSS-A,12,10,532466,OFSS,532466,-1.0,XX,1210000000532466,,0,0.0
1210000000533106,OIL INDIA LTD.,0,1,0.05,INE274J01014,0915-1530|1815-1915:,2026-03-13,,BSE:OIL-A,12,10,533106,OIL,533106,-1.0,XX,1210000000533106,,0,0.0
1210000000544225,Ola Electric Mobility Limited,0,1,0.01,INE0LXG01040,0915-1530|1815-1915:,2026-03-13,,BSE:OLAELEC-A,12,10,544225,OLAELEC,544225,-1.0,XX,1210000000544225,,0,0.0
1210000000532439,OLECTRA GREENTECH LIMITED,0,1,0.05,INE260D01016,0915-1530|1815-1915:,2026-03-13,,BSE:OLECTRA-A,12,10,532439,OLECTRA,532439,-1.0,XX,1210000000532439,,0,0.0
1210000000544292,Onesource Specialty Pharma Lim,0,1,0.05,INE013P01021,0915-1530|1815-1915:,2026-03-13,,BSE:ONESOURCE-A,12,10,544292,ONESOURCE,544292,-1.0,XX,1210000000544292,,0,0.0
1210000000500312,OIL AND NATURAL GAS CORPORATIO,0,1,0.05,INE213A01029,0915-1530|1815-1915:,2026-03-13,,BSE:ONGC-A,12,10,500312,ONGC,500312,-1.0,XX,1210000000500312,,0,0.0
1210000000535754,ORIENT CEMENT LTD,0,1,0.05,INE876N01018,0915-1530|1815-1915:,2026-03-13,,BSE:ORIENTCEM-A,12,10,535754,ORIENTCEM,535754,-1.0,XX,1210000000535754,,0,0.0
1210000000532827,PAGE INDUSTRIES LTD.,0,1,0.05,INE761H01022,0915-1530|1815-1915:,2026-03-13,,BSE:PAGEIND-A,12,10,532827,PAGEIND,532827,-1.0,XX,1210000000532827,,0,0.0
1210000000532900,PAISALO DIGITAL LIMITED,0,1,0.01,INE420C01059,0915-1530|1815-1915:,2026-03-13,,BSE:PAISALO-A,12,10,532900,PAISALO,532900,-1.0,XX,1210000000532900,,0,0.0
1210000000543530,Paradeep Phosphates Limited,0,1,0.05,INE088F01024,0915-1530|1815-1915:,2026-03-13,,BSE:PARADEEP-A,12,10,543530,PARADEEP,543530,-1.0,XX,1210000000543530,,0,0.0
1210000000543367,Paras Defence and Space Techno,0,1,0.05,INE045601023,0915-1530|1815-1915:,2026-03-13,,BSE:PARAS-A,12,10,543367,PARAS,543367,-1.0,XX,1210000000543367,,0,0.0
1210000000500368,Patanjali Foods Limited,0,1,0.05,INE619A01035,0915-1530|1815-1915:,2026-03-13,,BSE:PATANJALI-A,12,10,500368,PATANJALI,500368,-1.0,XX,1210000000500368,,0,0.0
1210000000531120,PATEL ENGINEERING LTD.,0,1,0.01,INE244B01030,0915-1530|1815-1915:,2026-03-13,,BSE:PATELENG-A,12,10,531120,PATELENG,531120,-1.0,XX,1210000000531120,,0,0.0
1210000000543396,One 97 Communications Limited,0,1,0.05,INE982J01020,0915-1530|1815-1915:,2026-03-13,,BSE:PAYTM-A,12,10,543396,PAYTM,543396,-1.0,XX,1210000000543396,,0,0.0
1210000000506590,PCBL Chemical Limited,0,1,0.05,INE602A01031,0915-1530|1815-1915:,2026-03-13,,BSE:PCBL-A,12,10,506590,PCBL,506590,-1.0,XX,1210000000506590,,0,0.0
1210000000534809,PC JEWELLER LTD.,0,1,0.01,INE785M01021,0915-1530|1815-1915:,2026-03-13,,BSE:PCJEWELLER-A,12,10,534809,PCJEWELLER,534809,-1.0,XX,1210000000534809,,0,0.0
1210000000533179,PERSISTENT SYSTEMS LTD.,0,1,0.05,INE262H01021,0915-1530|1815-1915:,2026-03-13,,BSE:PERSISTENT-A,12,10,533179,PERSISTENT,533179,-1.0,XX,1210000000533179,,0,0.0
1210000000532522,PETRONET LNG LTD.,0,1,0.05,INE347G01014,0915-1530|1815-1915:,2026-03-13,,BSE:PETRONET-A,12,10,532522,PETRONET,532522,-1.0,XX,1210000000532522,,0,0.0
1210000000532810,POWER FINANCE CORPORATION LTD.,0,1,0.05,INE134E01011,0915-1530|1815-1915:,2026-03-13,,BSE:PFC-A,12,10,532810,PFC,532810,-1.0,XX,1210000000532810,,0,0.0
1210000000500680,PFIZER LTD.,0,1,0.05,INE182A01018,0915-1530|1815-1915:,2026-03-13,,BSE:PFIZER-A,12,10,500680,PFIZER,500680,-1.0,XX,1210000000500680,,0,0.0
1210000000533581,PG ELECTROPLAST LTD.,0,1,0.05,INE457L01029,0915-1530|1815-1915:,2026-03-13,,BSE:PGEL-A,12,10,533581,PGEL,533581,-1.0,XX,1210000000533581,,0,0.0
1210000000500459,PROCTER & GAMBLE HYGIENE & HEA,0,1,0.05,INE179A01014,0915-1530|1815-1915:,2026-03-13,,BSE:PGHH-A,12,10,500459,PGHH,500459,-1.0,XX,1210000000500459,,0,0.0
